Province_State,Country_Region,Lat,Long,Date,Population,Confirmed,Deaths,Combined_Key,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean
Guam,US,13.450125700000001,144.75755102972062,2020-07-24,283785111,3478644,127201,"Guam, US",63794.0,942.0,55947.28571428572,747.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-07-25,283785111,3531944,127893,"Guam, US",53300.0,692.0,56096.57142857143,750.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-07-26,283785111,3579902,128308,"Guam, US",47958.0,415.0,55400.57142857143,754.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-07-27,283785111,3629496,129485,"Guam, US",49594.0,1177.0,55248.28571428572,857.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-07-28,283785111,3684708,130621,"Guam, US",55212.0,1136.0,55676.42857142857,891.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-07-29,283785111,3742981,131882,"Guam, US",58273.0,1261.0,55249.71428571428,928.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-07-30,283785111,3800275,132908,"Guam, US",57294.0,1026.0,55060.71428571428,949.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-07-31,283785111,3856661,133822,"Guam, US",56386.0,914.0,54002.42857142857,945.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-08-01,283785111,3905830,134842,"Guam, US",49169.0,1020.0,53412.28571428572,992.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-08-02,283785111,3946481,135162,"Guam, US",40651.0,320.0,52368.42857142857,979.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-08-03,283785111,3985713,135675,"Guam, US",39232.0,513.0,50888.142857142855,884.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-08-04,283785111,4033845,136881,"Guam, US",48132.0,1206.0,49876.71428571428,894.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-08-05,283785111,4080088,138113,"Guam, US",46243.0,1232.0,48158.142857142855,890.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-08-06,283785111,4130317,139164,"Guam, US",50229.0,1051.0,47148.857142857145,893.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-08-07,283785111,4180719,140252,"Guam, US",50402.0,1088.0,46294.0,918.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-08-08,283785111,4227252,141161,"Guam, US",46533.0,909.0,45917.42857142857,902.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-08-09,283785111,4267545,141642,"Guam, US",40293.0,481.0,45866.28571428572,925.7142857142857
